FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2024-02-01,2024,2,ARMENIA,UD,25651.06616,1180,FALSE
2024-02-01,2024,2,AUSTRIA,LO,187394.6279,11876,FALSE
2024-02-01,2024,2,BELGIUM,EB,363976.1579,10817,FALSE
2024-02-01,2024,2,BOSNIA AND HERZEGOVINA,LQ,5690.9321,586,FALSE
2024-02-01,2024,2,BULGARIA,LB,41621.88324,2749,FALSE
2024-02-01,2024,2,CANARY ISLANDS,GC,343839.22964,18402,FALSE
2024-02-01,2024,2,CROATIA,LD,17821.45566,2350,FALSE
2024-02-01,2024,2,CYPRUS,LC,51495.09432,2433,FALSE
2024-02-01,2024,2,CZECHIA,LK,74782.8372,4785,FALSE
2024-02-01,2024,2,DENMARK,EK,184095.5836,11623,TRUE
2024-02-01,2024,2,ESTONIA,EE,12642.32514,1404,FALSE
2024-02-01,2024,2,FINLAND,EF,170135.60872,7889,FALSE
2024-02-01,2024,2,FRANCE,LF,1460574.635,60357,FALSE
2024-02-01,2024,2,GEORGIA,UG,39189.42572,1858,FALSE
2024-02-01,2024,2,GERMANY,ED,1869935.93826,65455,FALSE
2024-02-01,2024,2,GREECE,LG,128791.36954,12344,FALSE
2024-02-01,2024,2,HUNGARY,LH,84876.58232,4345,FALSE
2024-02-01,2024,2,ICELAND,BI,23639.85654,1502,FALSE
2024-02-01,2024,2,IRELAND,EI,189473.7732,10018,FALSE
2024-02-01,2024,2,ITALY,LI,919990.03408,52863,FALSE
2024-02-01,2024,2,KOSOVO,BK,12503.35528,867,FALSE
2024-02-01,2024,2,LATVIA,EV,24318.17974,1936,FALSE
2024-02-01,2024,2,LITHUANIA,EY,24452.9041,1919,FALSE
2024-02-01,2024,2,LUXEMBOURG,EL,122167.90474,2349,FALSE
2024-02-01,2024,2,MALTA,LM,29552.68958,1999,FALSE
2024-02-01,2024,2,"MOLDOVA, REPUBLIC OF",LU,12835.38594,869,FALSE
2024-02-01,2024,2,MONACO,LN,15.253319999999999,28,FALSE
2024-02-01,2024,2,MONTENEGRO,LY,4347.0304400000005,559,FALSE
2024-02-01,2024,2,NETHERLANDS,EH,767687.72876,22944,FALSE
2024-02-01,2024,2,NORTH MACEDONIA,LW,9686.05096,779,FALSE
2024-02-01,2024,2,NORWAY,EN,188694.9554,24113,TRUE
2024-02-01,2024,2,POLAND,EP,250666.05402,16103,FALSE
2024-02-01,2024,2,PORTUGAL,LP,371425.74446,16152,TRUE
2024-02-01,2024,2,ROMANIA,LR,97274.06432,7299,FALSE
2024-02-01,2024,2,SERBIA,LY,36738.93544,2902,FALSE
2024-02-01,2024,2,SLOVAKIA,LZ,7652.00258,924,FALSE
2024-02-01,2024,2,SLOVENIA,LJ,6475.39092,894,FALSE
2024-02-01,2024,2,SPAIN,LE,1180365.63132,56441,FALSE
2024-02-01,2024,2,SWEDEN,ES,164915.12728,14945,FALSE
2024-02-01,2024,2,SWITZERLAND,LS,411937.01634,18911,FALSE
2024-02-01,2024,2,TÜRKIYE,LT,1250317.30838,47120,FALSE
2024-02-01,2024,2,UNITED KINGDOM,EG,2478330.12216,78999,TRUE
2024-03-01,2024,3,ALBANIA,LA,31670.45536,2259,FALSE
2024-03-01,2024,3,ARMENIA,UD,29197.67412,1374,FALSE
2024-03-01,2024,3,AUSTRIA,LO,212595.05856,12941,FALSE
2024-03-01,2024,3,BELGIUM,EB,415651.8855,11981,FALSE
2024-03-01,2024,3,BOSNIA AND HERZEGOVINA,LQ,5826.16492,616,FALSE
2024-03-01,2024,3,BULGARIA,LB,51016.92096,3112,FALSE
2024-03-01,2024,3,CANARY ISLANDS,GC,386063.2015,21016,FALSE
2024-03-01,2024,3,CROATIA,LD,23284.77288,2836,FALSE
2024-03-01,2024,3,CYPRUS,LC,64066.91118,3034,FALSE
2024-03-01,2024,3,CZECHIA,LK,87902.70054,5736,FALSE
2024-03-01,2024,3,DENMARK,EK,212645.4639,13100,TRUE
2024-03-01,2024,3,ESTONIA,EE,15432.65592,1623,FALSE
2024-03-01,2024,3,FINLAND,EF,175898.44156,8592,FALSE
2024-03-01,2024,3,FRANCE,LF,1642073.5908,69723,FALSE
2024-03-01,2024,3,GEORGIA,UG,44796.09736,2098,FALSE
2024-03-01,2024,3,GERMANY,ED,2123962.96554,75281,FALSE
2024-03-01,2024,3,GREECE,LG,163670.3991,14632,FALSE
2024-03-01,2024,3,HUNGARY,LH,99940.04588,5112,FALSE
2024-03-01,2024,3,ICELAND,BI,31965.24768,1716,FALSE
2024-03-01,2024,3,IRELAND,EI,247019.80914,11746,FALSE
2024-03-01,2024,3,ITALY,LI,1088560.7586,61392,FALSE
2024-03-01,2024,3,KOSOVO,BK,13732.49416,957,FALSE
2024-03-01,2024,3,LATVIA,EV,32347.43988,2451,FALSE
2024-03-01,2024,3,LITHUANIA,EY,29808.02238,2355,FALSE
2024-03-01,2024,3,LUXEMBOURG,EL,158166.41022,2845,FALSE
2024-03-01,2024,3,MALTA,LM,37335.77172,2433,FALSE
2024-03-01,2024,3,"MOLDOVA, REPUBLIC OF",LU,14586.57514,999,FALSE
2024-03-01,2024,3,MONACO,LN,13.78392,26,FALSE
2024-03-01,2024,3,MONTENEGRO,LY,5146.88792,650,FALSE
2024-03-01,2024,3,NETHERLANDS,EH,832050.69258,25816,FALSE
2024-03-01,2024,3,NORTH MACEDONIA,LW,10734.96346,842,FALSE
2024-03-01,2024,3,NORWAY,EN,213436.0249,26045,TRUE
2024-03-01,2024,3,POLAND,EP,292275.42388,18145,FALSE
2024-03-01,2024,3,PORTUGAL,LP,432194.25924,18865,TRUE
2024-03-01,2024,3,ROMANIA,LR,108844.00112,8132,FALSE
2024-03-01,2024,3,SERBIA,LY,40131.11528,3257,FALSE
2024-03-01,2024,3,SLOVAKIA,LZ,9038.97464,984,FALSE
2024-03-01,2024,3,SLOVENIA,LJ,7091.63374,924,FALSE
2024-03-01,2024,3,SPAIN,LE,1355903.03852,65436,FALSE
2024-03-01,2024,3,SWEDEN,ES,190800.42236,16602,FALSE
2024-03-01,2024,3,SWITZERLAND,LS,452608.98032,20267,FALSE
2024-03-01,2024,3,TÜRKIYE,LT,1375960.89362,50059,FALSE
2024-03-01,2024,3,UNITED KINGDOM,EG,2765833.74778,88520,TRUE
2024-04-01,2024,4,ALBANIA,LA,38595.39944,2785,FALSE
2024-04-01,2024,4,ARMENIA,UD,31138.04908,1452,FALSE
2024-04-01,2024,4,AUSTRIA,LO,220846.61136,13400,FALSE
2024-04-01,2024,4,BELGIUM,EB,451132.67002,13048,FALSE
2024-04-01,2024,4,BOSNIA AND HERZEGOVINA,LQ,9424.79528,845,FALSE
2024-04-01,2024,4,BULGARIA,LB,50832.31754,3294,FALSE
2024-04-01,2024,4,CANARY ISLANDS,GC,310733.078,18710,FALSE
2024-04-01,2024,4,CROATIA,LD,51299.11146,5041,FALSE
2024-04-01,2024,4,CYPRUS,LC,90742.83336,4132,FALSE
2024-04-01,2024,4,CZECHIA,LK,89085.76484,6129,FALSE
2024-04-01,2024,4,DENMARK,EK,230005.55208,14999,TRUE
2024-04-01,2024,4,ESTONIA,EE,19155.34206,1896,FALSE
2024-04-01,2024,4,FINLAND,EF,170296.60728,8097,FALSE
2024-04-01,2024,4,FRANCE,LF,1735141.12218,74980,FALSE
2024-04-01,2024,4,GEORGIA,UG,50578.59626,2308,FALSE
2024-04-01,2024,4,GERMANY,ED,2305124.25984,84030,FALSE
2024-04-01,2024,4,GREECE,LG,317859.81852,21603,FALSE
2024-04-01,2024,4,HUNGARY,LH,106779.64102,5556,FALSE
2024-04-01,2024,4,ICELAND,BI,36176.2949,1800,FALSE
2024-04-01,2024,4,IRELAND,EI,270131.68656,12695,FALSE
2024-04-01,2024,4,ITALY,LI,1304782.80246,74096,FALSE
2024-04-01,2024,4,KOSOVO,BK,14969.36556,1049,FALSE
2024-04-01,2024,4,LATVIA,EV,33715.83564,2695,FALSE
2024-04-01,2024,4,LITHUANIA,EY,35225.2704,2635,FALSE
2024-04-01,2024,4,LUXEMBOURG,EL,152605.02108,3111,FALSE
2024-04-01,2024,4,MALTA,LM,45824.27932,2988,FALSE
2024-04-01,2024,4,"MOLDOVA, REPUBLIC OF",LU,15991.5498,1081,FALSE
2024-04-01,2024,4,MONACO,LN,30.77208,51,FALSE
2024-04-01,2024,4,MONTENEGRO,LY,9678.62708,1004,FALSE
2024-04-01,2024,4,NETHERLANDS,EH,851788.64682,26613,FALSE
2024-04-01,2024,4,NORTH MACEDONIA,LW,13086.8583,1021,FALSE
2024-04-01,2024,4,NORWAY,EN,221898.73254,28567,TRUE
2024-04-01,2024,4,POLAND,EP,293668.56018,20159,FALSE
2024-04-01,2024,4,PORTUGAL,LP,475135.53636,21365,TRUE
2024-04-01,2024,4,ROMANIA,LR,116665.63912,8575,FALSE
2024-04-01,2024,4,SERBIA,LY,43760.24556,3420,FALSE
2024-04-01,2024,4,SLOVAKIA,LZ,10684.77968,1209,FALSE
2024-04-01,2024,4,SLOVENIA,LJ,7820.41742,1092,FALSE
2024-04-01,2024,4,SPAIN,LE,1598536.25832,79542,FALSE
2024-04-01,2024,4,SWEDEN,ES,185916.95026,17018,FALSE
2024-04-01,2024,4,SWITZERLAND,LS,463150.16142,19950,FALSE
2024-04-01,2024,4,TÜRKIYE,LT,1521369.7237,57596,FALSE
2024-04-01,2024,4,UNITED KINGDOM,EG,2893301.10664,94490,TRUE
2024-05-01,2024,5,ALBANIA,LA,43135.94068,3090,FALSE
2024-05-01,2024,5,ARMENIA,UD,35956.33572,1649,FALSE
2024-05-01,2024,5,AUSTRIA,LO,243854.36508,14884,FALSE
2024-05-01,2024,5,BELGIUM,EB,473849.82324,14267,FALSE
2024-05-01,2024,5,BOSNIA AND HERZEGOVINA,LQ,10330.1913,969,FALSE
2024-05-01,2024,5,BULGARIA,LB,61263.6871,3766,FALSE
2024-05-01,2024,5,CANARY ISLANDS,GC,267598.93084,17998,FALSE
2024-05-01,2024,5,CROATIA,LD,78030.12088,6923,FALSE
2024-05-01,2024,5,CYPRUS,LC,102490.26128,4539,FALSE
2024-05-01,2024,5,CZECHIA,LK,106318.82134,7075,FALSE
2024-05-01,2024,5,DENMARK,EK,251018.51036,16107,TRUE
2024-05-01,2024,5,ESTONIA,EE,21710.92022,2121,FALSE
2024-05-01,2024,5,FINLAND,EF,184844.65528,8751,FALSE
2024-05-01,2024,5,FRANCE,LF,1880072.8441,84004,FALSE
2024-05-01,2024,5,GEORGIA,UG,57856.95372,2588,FALSE
2024-05-01,2024,5,GERMANY,ED,2480021.60454,91601,FALSE
2024-05-01,2024,5,GREECE,LG,547343.78936,31991,FALSE
2024-05-01,2024,5,HUNGARY,LH,113172.3369,5944,FALSE
2024-05-01,2024,5,ICELAND,BI,49110.46232,2172,FALSE
2024-05-01,2024,5,IRELAND,EI,309874.91216,14324,FALSE
2024-05-01,2024,5,ITALY,LI,1441733.33922,81393,FALSE
2024-05-01,2024,5,KOSOVO,BK,15310.877,1076,FALSE
2024-05-01,2024,5,LATVIA,EV,38033.61802,3043,FALSE
2024-05-01,2024,5,LITHUANIA,EY,41841.75676,3156,FALSE
2024-05-01,2024,5,LUXEMBOURG,EL,165446.05324,3424,FALSE
2024-05-01,2024,5,MALTA,LM,50231.13718,3377,FALSE
2024-05-01,2024,5,"MOLDOVA, REPUBLIC OF",LU,22616.97294,1472,FALSE
2024-05-01,2024,5,MONACO,LN,35.09496,61,FALSE
2024-05-01,2024,5,MONTENEGRO,LY,12910.983400000001,1280,FALSE
2024-05-01,2024,5,NETHERLANDS,EH,910073.75678,28997,FALSE
2024-05-01,2024,5,NORTH MACEDONIA,LW,14225.74656,1082,FALSE
2024-05-01,2024,5,NORWAY,EN,234857.7049,28819,TRUE
2024-05-01,2024,5,POLAND,EP,359717.52484,23019,FALSE
2024-05-01,2024,5,PORTUGAL,LP,507925.34866,23166,TRUE
2024-05-01,2024,5,ROMANIA,LR,127608.13106,9093,FALSE
2024-05-01,2024,5,SERBIA,LY,48568.41856,3842,FALSE
2024-05-01,2024,5,SLOVAKIA,LZ,12023.17476,1249,FALSE
2024-05-01,2024,5,SLOVENIA,LJ,8989.06054,1186,FALSE
2024-05-01,2024,5,SPAIN,LE,1767822.20974,87577,FALSE
2024-05-01,2024,5,SWEDEN,ES,203759.2593,18624,FALSE
2024-05-01,2024,5,SWITZERLAND,LS,492049.14862,21518,FALSE
2024-05-01,2024,5,TÜRKIYE,LT,1742224.6343,65007,FALSE
2024-05-01,2024,5,UNITED KINGDOM,EG,3179853.15816,106124,TRUE
2024-06-01,2024,6,ALBANIA,LA,47658.56366,3425,FALSE
2024-06-01,2024,6,ARMENIA,UD,39200.25188,1816,FALSE
2024-06-01,2024,6,AUSTRIA,LO,254850.31192,15363,FALSE
2024-06-01,2024,6,BELGIUM,EB,461578.86496,13976,FALSE
2024-06-01,2024,6,BOSNIA AND HERZEGOVINA,LQ,17335.03524,1169,FALSE
2024-06-01,2024,6,BULGARIA,LB,78309.65528,4841,FALSE
2024-06-01,2024,6,CANARY ISLANDS,GC,267223.67742,17721,FALSE
2024-06-01,2024,6,CROATIA,LD,99198.5162,8628,FALSE
2024-06-01,2024,6,CYPRUS,LC,109265.49348,4892,FALSE
2024-06-01,2024,6,CZECHIA,LK,128514.3176,8503,FALSE
2024-06-01,2024,6,DENMARK,EK,263471.29166,16363,TRUE
2024-06-01,2024,6,ESTONIA,EE,19048.76674,1974,FALSE
2024-06-01,2024,6,FINLAND,EF,184845.80812,8474,FALSE
2024-06-01,2024,6,FRANCE,LF,1933654.27952,86997,FALSE
2024-06-01,2024,6,GEORGIA,UG,67898.63444,2947,FALSE
2024-06-01,2024,6,GERMANY,ED,2479777.98286,92336,FALSE
2024-06-01,2024,6,GREECE,LG,686819.65678,40871,FALSE
2024-06-01,2024,6,HUNGARY,LH,116207.16324,6142,FALSE
2024-06-01,2024,6,ICELAND,BI,64591.11952,2395,FALSE
2024-06-01,2024,6,IRELAND,EI,319384.30348,14094,FALSE
2024-06-01,2024,6,ITALY,LI,1528331.56252,85781,FALSE
2024-06-01,2024,6,KOSOVO,BK,17022.80624,1140,FALSE
2024-06-01,2024,6,LATVIA,EV,39152.46976,3016,FALSE
2024-06-01,2024,6,LITHUANIA,EY,39934.18222,2993,FALSE
2024-06-01,2024,6,LUXEMBOURG,EL,161586.6933,3321,FALSE
2024-06-01,2024,6,MALTA,LM,49799.53902,3397,FALSE
2024-06-01,2024,6,"MOLDOVA, REPUBLIC OF",LU,26730.99454,1715,FALSE
2024-06-01,2024,6,MONACO,LN,28.247239999999998,46,FALSE
2024-06-01,2024,6,MONTENEGRO,LY,18151.59314,1627,FALSE
2024-06-01,2024,6,NETHERLANDS,EH,889428.88468,28620,FALSE
2024-06-01,2024,6,NORTH MACEDONIA,LW,14558.31908,1092,FALSE
2024-06-01,2024,6,NORWAY,EN,257048.89162,29005,TRUE
2024-06-01,2024,6,POLAND,EP,377253.83638,24181,FALSE
2024-06-01,2024,6,PORTUGAL,LP,532932.90668,24273,TRUE
2024-06-01,2024,6,ROMANIA,LR,141066.89664,9896,FALSE
2024-06-01,2024,6,SERBIA,LY,52713.13186,4193,FALSE
2024-06-01,2024,6,SLOVAKIA,LZ,22169.85308,1961,FALSE
2024-06-01,2024,6,SLOVENIA,LJ,9765.76398,1236,FALSE
2024-06-01,2024,6,SPAIN,LE,1832872.17598,89730,FALSE
2024-06-01,2024,6,SWEDEN,ES,211615.509,17925,FALSE
2024-06-01,2024,6,SWITZERLAND,LS,495778.54224,21552,FALSE
2024-06-01,2024,6,TÜRKIYE,LT,1896435.34074,71702,FALSE
2024-06-01,2024,6,UNITED KINGDOM,EG,3226701.38426,106752,TRUE
2024-07-01,2024,7,ALBANIA,LA,50913.96956,3662,FALSE
2024-07-01,2024,7,ARMENIA,UD,46046.0506,2025,FALSE
2024-07-01,2024,7,AUSTRIA,LO,273517.22306,15880,FALSE
2024-07-01,2024,7,BELGIUM,EB,502905.66796,15151,FALSE
2024-07-01,2024,7,BOSNIA AND HERZEGOVINA,LQ,21874.45814,1376,FALSE
2024-07-01,2024,7,BULGARIA,LB,88615.21718,5788,FALSE
2024-07-01,2024,7,CANARY ISLANDS,GC,289458.74378,19086,FALSE
2024-07-01,2024,7,CROATIA,LD,118113.77654,10125,FALSE
2024-07-01,2024,7,CYPRUS,LC,117203.23796,5308,FALSE
2024-07-01,2024,7,CZECHIA,LK,139143.65604,8684,FALSE
2024-07-01,2024,7,DENMARK,EK,291642.7118,16208,TRUE
2024-07-01,2024,7,ESTONIA,EE,18421.08896,2040,FALSE
2024-07-01,2024,7,FINLAND,EF,186343.73438,8076,FALSE
2024-07-01,2024,7,FRANCE,LF,2098346.19784,90565,FALSE
2024-07-01,2024,7,GEORGIA,UG,71704.49852,3280,FALSE
2024-07-01,2024,7,GERMANY,ED,2579202.88958,93363,FALSE
2024-07-01,2024,7,GREECE,LG,786008.1255,47405,FALSE
2024-07-01,2024,7,HUNGARY,LH,125743.6421,6593,FALSE
2024-07-01,2024,7,ICELAND,BI,69354.2154,2606,FALSE
2024-07-01,2024,7,IRELAND,EI,332088.77956,14575,FALSE
2024-07-01,2024,7,ITALY,LI,1632746.8339,92755,FALSE
2024-07-01,2024,7,KOSOVO,BK,22388.64424,1517,FALSE
2024-07-01,2024,7,LATVIA,EV,39226.15876,3219,FALSE
2024-07-01,2024,7,LITHUANIA,EY,38739.64938,2921,FALSE
2024-07-01,2024,7,LUXEMBOURG,EL,161026.14192,3317,FALSE
2024-07-01,2024,7,MALTA,LM,53143.36162,3637,FALSE
2024-07-01,2024,7,"MOLDOVA, REPUBLIC OF",LU,27942.49214,1778,FALSE
2024-07-01,2024,7,MONACO,LN,39.61376,64,FALSE
2024-07-01,2024,7,MONTENEGRO,LY,23433.91188,2094,FALSE
2024-07-01,2024,7,NETHERLANDS,EH,940174.18954,29412,FALSE
2024-07-01,2024,7,NORTH MACEDONIA,LW,16599.20824,1300,FALSE
2024-07-01,2024,7,NORWAY,EN,279288.20004,27396,TRUE
2024-07-01,2024,7,POLAND,EP,399013.51882,25251,FALSE
2024-07-01,2024,7,PORTUGAL,LP,569416.97132,25905,TRUE
2024-07-01,2024,7,ROMANIA,LR,150752.59076,10610,FALSE
2024-07-01,2024,7,SERBIA,LY,58065.4574,4677,FALSE
2024-07-01,2024,7,SLOVAKIA,LZ,27065.22544,2157,FALSE
2024-07-01,2024,7,SLOVENIA,LJ,10266.12244,1347,FALSE
2024-07-01,2024,7,SPAIN,LE,1966391.08774,96574,FALSE
2024-07-01,2024,7,SWEDEN,ES,214600.23706,16141,FALSE
2024-07-01,2024,7,SWITZERLAND,LS,525804.74812,22684,FALSE
2024-07-01,2024,7,TÜRKIYE,LT,2019499.52146,75720,FALSE
2024-07-01,2024,7,UNITED KINGDOM,EG,3354504.24026,111222,TRUE
2024-08-01,2024,8,ALBANIA,LA,52124.6243,3690,FALSE
2024-08-01,2024,8,ARMENIA,UD,47615.7806,2109,FALSE
2024-08-01,2024,8,AUSTRIA,LO,273866.40688,15830,FALSE
2024-08-01,2024,8,BELGIUM,EB,491585.67102,14584,FALSE
2024-08-01,2024,8,BOSNIA AND HERZEGOVINA,LQ,21950.88998,1415,FALSE
2024-08-01,2024,8,BULGARIA,LB,87989.98188,5728,FALSE
2024-08-01,2024,8,CANARY ISLANDS,GC,291281.02852,19446,FALSE
2024-08-01,2024,8,CROATIA,LD,116248.95724,10142,FALSE
2024-08-01,2024,8,CYPRUS,LC,125492.27118,5889,FALSE
2024-08-01,2024,8,CZECHIA,LK,137550.2123,8587,FALSE
2024-08-01,2024,8,DENMARK,EK,280139.57214,16245,TRUE
2024-08-01,2024,8,ESTONIA,EE,18560.144099999998,2031,FALSE
2024-08-01,2024,8,FINLAND,EF,189023.44404,8651,FALSE
2024-08-01,2024,8,FRANCE,LF,2125035.34048,84835,FALSE
2024-08-01,2024,8,GEORGIA,UG,73546.67164,3377,FALSE
2024-08-01,2024,8,GERMANY,ED,2592316.75822,91691,FALSE
2024-08-01,2024,8,GREECE,LG,788311.02306,47345,FALSE
2024-08-01,2024,8,HUNGARY,LH,129552.7107,6402,FALSE
2024-08-01,2024,8,ICELAND,BI,69163.79082,2525,FALSE
2024-08-01,2024,8,IRELAND,EI,337682.88496,14746,FALSE
2024-08-01,2024,8,ITALY,LI,1623101.31786,90398,FALSE
2024-08-01,2024,8,KOSOVO,BK,23028.58848,1564,FALSE
2024-08-01,2024,8,LATVIA,EV,38418.66346,3139,FALSE
2024-08-01,2024,8,LITHUANIA,EY,37385.971900000004,2770,FALSE
2024-08-01,2024,8,LUXEMBOURG,EL,161946.6564,3214,FALSE
2024-08-01,2024,8,MALTA,LM,53504.32468,3537,FALSE
2024-08-01,2024,8,"MOLDOVA, REPUBLIC OF",LU,28879.63722,1848,FALSE
2024-08-01,2024,8,MONACO,LN,35.354079999999996,56,FALSE
2024-08-01,2024,8,MONTENEGRO,LY,23298.27676,2091,FALSE
2024-08-01,2024,8,NETHERLANDS,EH,954334.33402,29581,FALSE
2024-08-01,2024,8,NORTH MACEDONIA,LW,16063.88844,1258,FALSE
2024-08-01,2024,8,NORWAY,EN,267597.71244,28876,TRUE
2024-08-01,2024,8,POLAND,EP,407927.9532,25486,FALSE
2024-08-01,2024,8,PORTUGAL,LP,571040.18374,25877,TRUE
2024-08-01,2024,8,ROMANIA,LR,150918.267,10366,FALSE
2024-08-01,2024,8,SERBIA,LY,58884.1989,4640,FALSE
2024-08-01,2024,8,SLOVAKIA,LZ,25686.89382,2129,FALSE
2024-08-01,2024,8,SLOVENIA,LJ,10282.42956,1287,FALSE
2024-08-01,2024,8,SPAIN,LE,1964394.78306,93979,FALSE
2024-08-01,2024,8,SWEDEN,ES,214131.85638,17794,FALSE
2024-08-01,2024,8,SWITZERLAND,LS,520743.07762,21987,FALSE
2024-08-01,2024,8,TÜRKIYE,LT,2027832.62226,76013,FALSE
2024-08-01,2024,8,UNITED KINGDOM,EG,3380681.43126,110008,TRUE
2024-09-01,2024,9,ALBANIA,LA,48017.00158,3436,FALSE
2024-09-01,2024,9,ARMENIA,UD,42049.09886,1876,FALSE
2024-09-01,2024,9,AUSTRIA,LO,262360.192,15105,FALSE
2024-09-01,2024,9,BELGIUM,EB,476490.57872,14141,FALSE
2024-09-01,2024,9,BOSNIA AND HERZEGOVINA,LQ,14102.13478,1108,FALSE
2024-09-01,2024,9,BULGARIA,LB,74698.15394,4910,FALSE
2024-09-01,2024,9,CANARY ISLANDS,GC,276749.09922,18325,FALSE
2024-09-01,2024,9,CROATIA,LD,95994.69828,8156,FALSE
2024-09-01,2024,9,CYPRUS,LC,118548.22824,5282,FALSE
2024-09-01,2024,9,CZECHIA,LK,131898.99518,8292,FALSE
2024-09-01,2024,9,DENMARK,EK,267691.2387,16204,TRUE
2024-09-01,2024,9,ESTONIA,EE,19879.42626,2040,FALSE
2024-09-01,2024,9,FINLAND,EF,180369.00236,8661,FALSE
2024-09-01,2024,9,FRANCE,LF,1886025.5771,83944,FALSE
2024-09-01,2024,9,GEORGIA,UG,65536.42888,2947,FALSE
2024-09-01,2024,9,GERMANY,ED,2499418.32122,92618,FALSE
2024-09-01,2024,9,GREECE,LG,675687.25618,40697,FALSE
2024-09-01,2024,9,HUNGARY,LH,132558.1501,6531,FALSE
2024-09-01,2024,9,ICELAND,BI,58652.05784,2285,FALSE
2024-09-01,2024,9,IRELAND,EI,321849.22678,14234,FALSE
2024-09-01,2024,9,ITALY,LI,1530470.52374,85093,FALSE
2024-09-01,2024,9,KOSOVO,BK,17314.05712,1187,FALSE
2024-09-01,2024,9,LATVIA,EV,38162.42322,2956,FALSE
2024-09-01,2024,9,LITHUANIA,EY,38701.78094,2822,FALSE
2024-09-01,2024,9,LUXEMBOURG,EL,154736.18396,3249,FALSE
2024-09-01,2024,9,MALTA,LM,49709.24338,3288,FALSE
2024-09-01,2024,9,"MOLDOVA, REPUBLIC OF",LU,24908.65048,1626,FALSE
2024-09-01,2024,9,MONACO,LN,26.37652,47,FALSE
2024-09-01,2024,9,MONTENEGRO,LY,18053.84556,1621,FALSE
2024-09-01,2024,9,NETHERLANDS,EH,914133.09106,28185,FALSE
2024-09-01,2024,9,NORTH MACEDONIA,LW,14727.98286,1164,FALSE
2024-09-01,2024,9,NORWAY,EN,248435.85106,30034,TRUE
